"","Ensemble_number","Drug","Predicted_concentration"
"10609",37,"oseltamivir",0.0196098090159562
"10610",37,"codeine",0.0187432516628705
"10611",37,"phenazopyridine",0.0157719530326858
"10612",37,"isosorbide dinitrate",0.0155788042618081
"10613",37,"ipratropium",0.0151179145650919
"10614",37,"temazepam",0.013762046003127
"10615",37,"dexmethylphenidate",0.013657580752011
"10616",37,"olanzapine",0.0130452636850884
"10617",37,"ketorolac",0.0130073829710533
"10618",37,"ampicillin",0.0129850525279892
"10619",37,"hydrocortisone",0.0126397998880312
"10620",37,"indomethacin",0.0125838953299969
"10621",37,"alogliptin",0.0123000747551598
"10622",37,"naltrexone",0.0115572693267727
"10623",37,"diazepam",0.0115113153482425
"10624",37,"levothyroxine",0.0109821145143422
"10625",37,"flurbiprofen",0.010009996189298
"10626",37,"tamoxifen",0.00978045863222126
"10627",37,"bepotastine",0.00966482390690842
"10628",37,"atomoxetine",0.00927698273358637
"10629",37,"pseudoephedrine",0.00904243058390239
"10630",37,"ramipril",0.00903417952422105
"10631",37,"ondansetron",0.00891586596517075
"10632",37,"nebivolol",0.00870728071896671
"10633",37,"nadolol",0.00842199722956261
"10634",37,"methimazole",0.00840006597046453
"10635",37,"isotretinoin",0.00827085892033508
"10636",37,"liraglutide",0.0080779114222563
"10637",37,"tadalafil",0.00798967908257578
"10638",37,"vortioxetine",0.00746174266464186
"10639",37,"dapagliflozin",0.00738283172946158
"10640",37,"tobramycin",0.00698299216923332
"10641",37,"metoclopramide",0.00681162182003157
"10642",37,"moxifloxacin",0.00657550791952686
"10643",37,"terazosin",0.0065321496876954
"10644",37,"methotrexate",0.00634273592865165
"10645",37,"tamsulosin",0.00624134990654199
"10646",37,"leflunomide",0.00598221084107501
"10647",37,"clavulanate",0.00583722838127581
"10648",37,"senna",0.00557810788982978
"10649",37,"clonazepam",0.00556303478411604
"10650",37,"loteprednol",0.00555682809691784
"10651",37,"triamterene",0.00555076792549032
"10652",37,"ibandronate",0.00547726057774671
"10653",37,"alprazolam",0.00544642105555987
"10654",37,"glyburide",0.0053496815199173
"10655",37,"levocetirizine",0.00488325641823068
"10656",37,"bisoprolol",0.00486987251123292
"10657",37,"doxazosin",0.00470960725234536
"10658",37,"enalapril",0.0046482657691489
"10659",37,"alfuzosin",0.00437094178071157
"10660",37,"risperidone",0.0041152258198501
"10661",37,"ropinirole",0.00405549629740596
"10662",37,"oxymetazoline",0.00402700996121184
"10663",37,"medroxyprogesterone",0.0039201336173888
"10664",37,"lorazepam",0.00363636972462914
"10665",37,"rizatriptan",0.00341871238290242
"10666",37,"solifenacin",0.00326258380351757
"10667",37,"prazosin",0.0031626173029923
"10668",37,"estradiol",0.00298095316311141
"10669",37,"haloperidol",0.00295980162563576
"10670",37,"linagliptin",0.00288513579821037
"10671",37,"tolterodine",0.00285574642833537
"10672",37,"methylprednisolone",0.00285230830607382
"10673",37,"latanoprost",0.002840449791281
"10674",37,"fluticasone",0.00279999656864001
"10675",37,"hydromorphone",0.00262589956423341
"10676",37,"trimethoprim",0.00257728637517558
"10677",37,"felodipine",0.0024401163483718
"10678",37,"prochlorperazine",0.00234290441974187
"10679",37,"ertugliflozin",0.00230708699713297
"10680",37,"buprenorphine",0.00224126681554644
"10681",37,"cyproheptadine",0.00174983268744664
"10682",37,"eszopiclone",0.00170657329301406
"10683",37,"norethindrone",0.00164607455220836
"10684",37,"budesonide",0.00163523140873759
"10685",37,"letrozole",0.00157400789303577
"10686",37,"loperamide",0.00154763563530991
"10687",37,"bromfenac",0.0015401911484504
"10688",37,"bimatoprost",0.00148702528267942
"10689",37,"piroxicam",0.00144972358603626
"10690",37,"bumetanide",0.00139612354256247
"10691",37,"anastrozole",0.00135970248266118
"10692",37,"dexamethasone",0.00128171847380176
"10693",37,"pramipexole",0.00103712471764898
"10694",37,"benztropine",0.000903291440682089
"10695",37,"nitroglycerin",0.000851365923636151
"10696",37,"pitavastatin",0.000841164430735258
"10697",37,"semaglutide",0.000825542702179875
"10698",37,"clonidine",0.000804178506616143
"10699",37,"ketotifen",0.000801879295374495
"10700",37,"colchicine",0.000525888358948741
"10701",37,"guanfacine",0.000505172911134174
"10702",37,"varenicline",0.000491473562218536
"10703",37,"bisacodyl",0.000471302543378353
"10704",37,"levalbuterol",0.000333712598664825
"10705",37,"ciclesonide",0.000333393989629609
"10706",37,"dulaglutide",0.000329975071532268
"10707",37,"travoprost",0.000278989252191324
"10708",37,"levonorgestrel",0.00018836156047661
"10709",37,"digoxin",0.000186895894302131
"10710",37,"linaclotide",0.000169772122064202
"10711",37,"flunisolide",0.00016779208171716
"10712",37,"desloratadine",0.000161080398448474
"10713",37,"hyoscyamine",0.000111585017423362
"10714",37,"ethinyl estradiol",0.000107821049684872
"10715",37,"umeclidinium",3.85001431076489e-05
"10716",37,"tiotropium",2.04855570927825e-05
"10717",37,"beclomethasone",1.73103225599529e-05
"10718",37,"salmeterol",7.74904103469456e-06
"10719",37,"formoterol",7.40344840916998e-06
"10720",37,"mometasone",6.62197294940067e-06
"10721",37,"triamcinolone",1.8002866473067e-06
"10722",37,"bismuth subsalicylate",0
"10723",37,"sulfamethoxazole",0
"10724",37,"dextromethorphan",0
"10725",37,"ketoprofen",0
"10726",37,"epinastine",0
"10727",37,"triprolidine",0
"10728",37,"amphetamine",0
"10729",37,"dextroamphetamine",0
"10730",37,"zoster vaccine inactivated",0
"10731",38,"metformin",70.6510134805709
"10732",38,"lactulose",68.9478794695922
"10733",38,"gabapentin",20.0837752262498
"10734",38,"ibuprofen",7.39620128772108
"10735",38,"levetiracetam",4.41335762644131
"10736",38,"mesalamine",2.61553676265959
"10737",38,"metoprolol",2.58259932941334
"10738",38,"acetaminophen",2.54229600948982
"10739",38,"bupropion",2.53372950675312
"10740",38,"aspirin",2.43199593661417
"10741",38,"naproxen",2.19978966432673
"10742",38,"valacyclovir",2.14507064682035
"10743",38,"amoxicillin",2.09382107181471
"10744",38,"atorvastatin",2.06120288145801
"10745",38,"losartan",2.04619285035849
"10746",38,"methocarbamol",2.01601667532993
"10747",38,"allopurinol",1.78837846452735
"10748",38,"oxcarbazepine",1.50334207241564
"10749",38,"divalproex sodium",1.49299167494184
"10750",38,"sulfasalazine",1.41566056639674
"10751",38,"sertraline",1.39893329397361
"10752",38,"albuterol",1.29081569493322
"10753",38,"gemfibrozil",1.22346511688998
"10754",38,"diltiazem",1.1930439428805
"10755",38,"trazodone",1.17180339640187
"10756",38,"ciprofloxacin",1.13857300557183
"10757",38,"icosapent",1.11528607334963
"10758",38,"ranolazine",1.01063170655012
"10759",38,"lisinopril",0.931018072096094
"10760",38,"omeprazole",0.864454553793169
"10761",38,"acyclovir",0.858081009784519
"10762",38,"quetiapine",0.845099971845035
"10763",38,"pregabalin",0.819687819468255
"10764",38,"venlafaxine",0.810954206860324
"10765",38,"clopidogrel",0.808097340622391
"10766",38,"lamotrigine",0.797965145074928
"10767",38,"cephalexin",0.738986063744341
"10768",38,"carbamazepine",0.669476318610632
"10769",38,"hydroxychloroquine",0.659418381215555
"10770",38,"mycophenolate mofetil",0.644904025927234
"10771",38,"celecoxib",0.623261304715317
"10772",38,"furosemide",0.614290313335047
"10773",38,"dorzolamide",0.561448338560026
"10774",38,"simvastatin",0.555663316856926
"10775",38,"pantoprazole",0.552660888065761
"10776",38,"tramadol",0.549303069341698
"10777",38,"nabumetone",0.532550433833681
"10778",38,"topiramate",0.531696983753469
"10779",38,"fenofibrate",0.528649031014529
"10780",38,"hydrochlorothiazide",0.506773506605513
"10781",38,"duloxetine",0.500047415839065
"10782",38,"verapamil",0.496291854394614
"10783",38,"sitagliptin",0.489574749584857
"10784",38,"labetalol",0.488941798400003
"10785",38,"hydralazine",0.488564787552276
"10786",38,"guaifenesin",0.47829692100695
"10787",38,"irbesartan",0.404301694835489
"10788",38,"ranitidine",0.403427685578682
"10789",38,"atenolol",0.389975317171918
"10790",38,"valsartan",0.360762819494022
"10791",38,"pravastatin",0.34557063926186
"10792",38,"carvedilol",0.322957419398978
"10793",38,"amiodarone",0.307468978010681
"10794",38,"amlodipine",0.280647306585179
"10795",38,"spironolactone",0.274918021228459
"10796",38,"rosuvastatin",0.259950414299284
"10797",38,"fluoxetine",0.250986588853741
"10798",38,"prednisolone",0.229887952671731
"10799",38,"docusate",0.22673118496469
"10800",38,"citalopram",0.225901803141569
"10801",38,"hydroxyzine",0.220779306693916
"10802",38,"hydrocodone",0.216022852294364
"10803",38,"doxycycline",0.214140629820641
"10804",38,"propranolol",0.212779632048562
"10805",38,"phenytoin",0.210801435773776
"10806",38,"flecainide",0.203013716123897
"10807",38,"diclofenac",0.200921672576694
"10808",38,"azithromycin",0.191282363877029
"10809",38,"timolol",0.170508358779121
"10810",38,"isosorbide mononitrate",0.169535330202039
"10811",38,"escitalopram",0.168915121080317
"10812",38,"famotidine",0.16380299915076
"10813",38,"diphenhydramine",0.163781169343984
"10814",38,"amitriptyline",0.159920482325803
"10815",38,"penicillin v potassium",0.157856802938028
"10816",38,"nifedipine",0.14557755310152
"10817",38,"zonisamide",0.135512911560521
"10818",38,"montelukast",0.126129595704731
"10819",38,"methylphenidate",0.123166888826977
"10820",38,"clindamycin",0.118021818970116
"10821",38,"alendronate",0.115657133292643
"10822",38,"lovastatin",0.115474906874497
"10823",38,"primidone",0.112575900452635
"10824",38,"terbinafine",0.108882845840098
"10825",38,"benzonatate",0.108592507261428
"10826",38,"meloxicam",0.103700079591824
"10827",38,"esomeprazole",0.103438377707965
"10828",38,"oxycodone",0.102568165893999
"10829",38,"glipizide",0.100350032208921
"10830",38,"metronidazole",0.10021075317161
"10831",38,"cyclosporine",0.0995928123076048
"10832",38,"cefdinir",0.0977288636577015
"10833",38,"buspirone",0.0962606898455399
"10834",38,"dabigatran",0.0962035759523587
"10835",38,"fexofenadine",0.0940037085048029
"10836",38,"metaxalone",0.092027328500626
"10837",38,"canagliflozin",0.0898368424688315
"10838",38,"paroxetine",0.0891069872515683
"10839",38,"cromolyn",0.0878620355173493
"10840",38,"lisdexamfetamine",0.0870163540005493
"10841",38,"cefuroxime",0.0862329269421318
"10842",38,"sotalol",0.0852238309436579
"10843",38,"sulindac",0.0818075585153328
"10844",38,"ticagrelor",0.0811393294345212
"10845",38,"etodolac",0.0803098431587706
"10846",38,"erythromycin",0.0731968281184975
"10847",38,"rivaroxaban",0.0709690401002824
"10848",38,"chlorthalidone",0.0702850209278121
"10849",38,"benazepril",0.0699436730097861
"10850",38,"azelastine",0.0680995760569972
"10851",38,"nitrofurantoin",0.0677167223375391
"10852",38,"levofloxacin",0.0673343598664352
"10853",38,"prednisone",0.0672906302277211
"10854",38,"olopatadine",0.0653433097735599
"10855",38,"cyclobenzaprine",0.0647069763839247
"10856",38,"baclofen",0.0639355723310319
"10857",38,"telmisartan",0.0628526914384028
"10858",38,"pioglitazone",0.0625772099369604
"10859",38,"empagliflozin",0.0622117758144119
"10860",38,"desvenlafaxine",0.0603475427227154
"10861",38,"brimonidine",0.059389899042705
"10862",38,"mirtazapine",0.0556908127463124
"10863",38,"apixaban",0.0541580794630418
"10864",38,"nortriptyline",0.0522759253386198
"10865",38,"olmesartan",0.0518682565086162
"10866",38,"modafinil",0.050413003362533
"10867",38,"minocycline",0.0492833079469295
"10868",38,"morphine",0.0488217977880846
"10869",38,"mirabegron",0.0471887884556771
"10870",38,"loratadine",0.0461160048562776
"10871",38,"cetirizine",0.0454395798895515
"10872",38,"torsemide",0.044446261764202
"10873",38,"dicyclomine",0.0434019305682267
"10874",38,"sumatriptan",0.0432197923942674
"10875",38,"doxepin",0.0418043188433722
"10876",38,"ziprasidone",0.0402119558767025
"10877",38,"raloxifene",0.0378192125888515
"10878",38,"codeine",0.0374865033257409
"10879",38,"lansoprazole",0.0369989358238516
"10880",38,"meclizine",0.0361002178245367
"10881",38,"oxybutynin",0.0349477382302336
"10882",38,"ezetimibe",0.0349389385422804
"10883",38,"dexlansoprazole",0.0347444700622643
"10884",38,"sildenafil",0.0329862426264715
"10885",38,"fluconazole",0.0329414724549455
"10886",38,"lurasidone",0.0318375407533408
"10887",38,"zolpidem",0.0312172914158635
"10888",38,"warfarin",0.0293919531018584
"10889",38,"promethazine",0.0277629390970192
"10890",38,"ofloxacin",0.0262306376539091
"10891",38,"donepezil",0.0253981314365538
"10892",38,"quinapril",0.0246799253206761
"10893",38,"memantine",0.0245315920409622
"10894",38,"glimepiride",0.023875610966554
"10895",38,"finasteride",0.0223617210970721
"10896",38,"aripiprazole",0.0211907911683831
"10897",38,"tizanidine",0.0181959528601365
"10898",38,"dexmethylphenidate",0.0179163962553263
"10899",38,"phentermine",0.0170174859105801
"10900",38,"bismuth subsalicylate",0.0168812257574
"10901",38,"clarithromycin",0.0161987706641411
"10902",38,"temazepam",0.0157280525750023
"10903",38,"indomethacin",0.0134827449964252
"10904",38,"diazepam",0.0134298679062829
"10905",38,"ketorolac",0.0130073829710533
"10906",38,"loteprednol",0.0129659322261416
"10907",38,"isosorbide dinitrate",0.0126804220735647
"10908",38,"pseudoephedrine",0.0126594028174633
"10909",38,"ipratropium",0.0125507215257367
"10910",38,"olanzapine",0.0124780783074758
"10911",38,"isotretinoin",0.012061669258822
"10912",38,"tamoxifen",0.0117940824682668
"10913",38,"ondansetron",0.0114123084354186
"10914",38,"levothyroxine",0.0110594261265516
"10915",38,"hydrocortisone",0.011019312722899
"10916",38,"tadalafil",0.0101937284846656
"10917",38,"ramipril",0.0101081728942333
"10918",38,"atomoxetine",0.0100191413522733
"10919",38,"nebivolol",0.00967475635440745
"10920",38,"naltrexone",0.00951775121028343
"10921",38,"liraglutide",0.0095088557313417
"10922",38,"metoclopramide",0.00916045693038729
"10923",38,"nadolol",0.00908689174768598
"10924",38,"alogliptin",0.00889390020757708
"10925",38,"methimazole",0.00848756665765687
"10926",38,"vortioxetine",0.0083780970269663
"10927",38,"dapagliflozin",0.00812941021895769
"10928",38,"senna",0.00702428400941527
"10929",38,"glyburide",0.00683876812855407
"10930",38,"moxifloxacin",0.00657550791952686
"10931",38,"methotrexate",0.00637019365994452
"10932",38,"enalapril",0.0061221061349766
"10933",38,"tamsulosin",0.00608081330292328
"10934",38,"oseltamivir",0.00576759088704596
"10935",38,"leflunomide",0.00569734365816668
"10936",38,"clonazepam",0.00564711087657119
"10937",38,"alprazolam",0.00539162808719408
"10938",38,"terazosin",0.00534847155636805
"10939",38,"ibandronate",0.00529263381669907
"10940",38,"flurbiprofen",0.005004998094649
"10941",38,"bepotastine",0.00483241195345421
"10942",38,"levocetirizine",0.00468475005976602
"10943",38,"doxazosin",0.00464509208450501
"10944",38,"triamterene",0.00459373897281958
"10945",38,"bisoprolol",0.00428548780988497
"10946",38,"risperidone",0.00418497541001705
"10947",38,"oxymetazoline",0.00402700996121184
"10948",38,"phenazopyridine",0.00394298825817145
"10949",38,"clavulanate",0.0038914855875172
"10950",38,"alfuzosin",0.00356811573935639
"10951",38,"ropinirole",0.00351573599883035
"10952",38,"solifenacin",0.00346335819142634
"10953",38,"medroxyprogesterone",0.00340238012075254
"10954",38,"estradiol",0.00321942941616032
"10955",38,"lorazepam",0.00318009519644374
"10956",38,"hydromorphone",0.0031729619734487
"10957",38,"prazosin",0.0031626173029923
"10958",38,"tobramycin",0.00310355207521481
"10959",38,"rizatriptan",0.00303022233939078
"10960",38,"methylprednisolone",0.00302517547613889
"10961",38,"tolterodine",0.00299337276223105
"10962",38,"latanoprost",0.00291734094805135
"10963",38,"ertugliflozin",0.00288385874641621
"10964",38,"linagliptin",0.00281115795723062
"10965",38,"haloperidol",0.00271315149016611
"10966",38,"fluticasone",0.00271249667587001
"10967",38,"buprenorphine",0.00262548398392583
"10968",38,"cyproheptadine",0.0021872908593083
"10969",38,"felodipine",0.00202181068865092
"10970",38,"bimatoprost",0.00173620249220948
"10971",38,"bumetanide",0.00161242437310032
"10972",38,"letrozole",0.00157400789303577
"10973",38,"anastrozole",0.00151166923072331
"10974",38,"norethindrone",0.0014991036100469
"10975",38,"budesonide",0.00148031474896245
"10976",38,"piroxicam",0.00144972358603626
"10977",38,"bromfenac",0.00139579822828318
"10978",38,"eszopiclone",0.00128547079214046
"10979",38,"pramipexole",0.0011078377665796
"10980",38,"prochlorperazine",0.00106495655442812
"10981",38,"benztropine",0.00102111206337975
"10982",38,"dexamethasone",0.000925685564412382
"10983",38,"nitroglycerin",0.00089763581079029
"10984",38,"ketotifen",0.000871607929754886
"10985",38,"flunisolide",0.000838960408585799
"10986",38,"colchicine",0.000780350468117486
"10987",38,"clonidine",0.000769430052626556
"10988",38,"pitavastatin",0.000736018876893351
"10989",38,"semaglutide",0.000711539186164559
"10990",38,"loperamide",0.000687838060137737
"10991",38,"epinastine",0.000541644614665919
"10992",38,"varenicline",0.000507327548096553
"10993",38,"guanfacine",0.00048646280331439
"10994",38,"bisacodyl",0.000412389725456059
"10995",38,"dulaglutide",0.000331962873168005
"10996",38,"levalbuterol",0.000322205267676383
"10997",38,"desloratadine",0.000281890697284829
"10998",38,"ciclesonide",0.000280050951288872
"10999",38,"travoprost",0.000257528540484299
"11000",38,"linaclotide",0.000191199671450946
"11001",38,"digoxin",0.000170760996952307
"11002",38,"ethinyl estradiol",9.53801593366173e-05
"11003",38,"hyoscyamine",4.25085780660428e-05
"11004",38,"levonorgestrel",3.96550653634969e-05
"11005",38,"umeclidinium",3.48907546913068e-05
"11006",38,"beclomethasone",1.94473994192063e-05
"11007",38,"tiotropium",1.88075592421791e-05
"11008",38,"triprolidine",1.54519327988061e-05
"11009",38,"formoterol",1.480689681834e-05
"11010",38,"mometasone",5.62242986269868e-06
"11011",38,"salmeterol",3.87452051734728e-06
"11012",38,"triamcinolone",1.5431028405486e-06
"11013",38,"ampicillin",0
"11014",38,"sulfamethoxazole",0
"11015",38,"trimethoprim",0
"11016",38,"dextromethorphan",0
"11017",38,"ketoprofen",0
"11018",38,"amphetamine",0
"11019",38,"dextroamphetamine",0
"11020",38,"zoster vaccine inactivated",0
"11021",39,"metformin",73.3375908057574
"11022",39,"lactulose",58.0613721849198
"11023",39,"gabapentin",21.1021324356937
"11024",39,"ibuprofen",6.52400773964077
"11025",39,"levetiracetam",4.92021382443597
"11026",39,"metoprolol",2.58201713840129
"11027",39,"amoxicillin",2.55446170761394
"11028",39,"aspirin",2.53822104648927
"11029",39,"bupropion",2.52746823120102
"11030",39,"mesalamine",2.3216562275293
"11031",39,"acetaminophen",2.12901636262694
"11032",39,"valacyclovir",2.08259286099063
"11033",39,"losartan",2.07904976766768
"11034",39,"atorvastatin",2.06974672759877
"11035",39,"naproxen",2.03882944498575
"11036",39,"allopurinol",1.82191056073724
"11037",39,"methocarbamol",1.78840188940559
"11038",39,"divalproex sodium",1.49299167494184
"11039",39,"oxcarbazepine",1.48155450614874
"11040",39,"sertraline",1.42485446676293
"11041",39,"gemfibrozil",1.42433252414057
"11042",39,"albuterol",1.36731397834986
"11043",39,"icosapent",1.33834328801956
"11044",39,"diltiazem",1.15838364484574
"11045",39,"ciprofloxacin",1.13857300557183
"11046",39,"trazodone",1.07267035418999
"11047",39,"sulfasalazine",1.00466233744285
"11048",39,"lisinopril",0.903841902905569
"11049",39,"omeprazole",0.862353813686746
"11050",39,"quetiapine",0.851009761857938
"11051",39,"ranolazine",0.828717999371096
"11052",39,"venlafaxine",0.815824802697323
"11053",39,"pregabalin",0.801005476004591
"11054",39,"lamotrigine",0.783188012758725
"11055",39,"acyclovir",0.766957362727756
"11056",39,"carbamazepine",0.755306615868405
"11057",39,"clopidogrel",0.735031352328094
"11058",39,"mycophenolate mofetil",0.704617361661237
"11059",39,"hydroxychloroquine",0.673753563415893
"11060",39,"cephalexin",0.629506646893328
"11061",39,"labetalol",0.613853936677376
"11062",39,"furosemide",0.610609924747528
"11063",39,"celecoxib",0.592907669745415
"11064",39,"fenofibrate",0.555385303847448
"11065",39,"pantoprazole",0.552660888065761
"11066",39,"dorzolamide",0.55260663244097
"11067",39,"simvastatin",0.548096315486405
"11068",39,"tramadol",0.534923407840606
"11069",39,"topiramate",0.51664895591139
"11070",39,"hydrochlorothiazide",0.507865690886991
"11071",39,"duloxetine",0.505392917854837
"11072",39,"hydralazine",0.486388552418412
"11073",39,"sitagliptin",0.461090400518102
"11074",39,"ranitidine",0.454410305184779
"11075",39,"nabumetone",0.445405817388169
"11076",39,"verapamil",0.438897558308162
"11077",39,"valsartan",0.430738366378638
"11078",39,"atenolol",0.394008153957564
"11079",39,"irbesartan",0.368925296537384
"11080",39,"pravastatin",0.365358501593037
"11081",39,"carvedilol",0.350460889954246
"11082",39,"guaifenesin",0.309486243004497
"11083",39,"amiodarone",0.301878632955941
"11084",39,"spironolactone",0.282264635016561
"11085",39,"phenytoin",0.277979915306078
"11086",39,"amlodipine",0.276412896259501
"11087",39,"rosuvastatin",0.262061543814437
"11088",39,"penicillin v potassium",0.256517304774295
"11089",39,"hydrocodone",0.249257137262728
"11090",39,"fluoxetine",0.239394838766119
"11091",39,"docusate",0.236113165032194
"11092",39,"hydroxyzine",0.234621269496043
"11093",39,"azithromycin",0.232640712823414
"11094",39,"propranolol",0.228908700367112
"11095",39,"citalopram",0.213601390823913
"11096",39,"diclofenac",0.211120742250638
"11097",39,"flecainide",0.209520565999663
"11098",39,"doxycycline",0.205766415246649
"11099",39,"escitalopram",0.171227267224382
"11100",39,"famotidine",0.164816213578497
"11101",39,"metronidazole",0.163981232462635
"11102",39,"prednisolone",0.162656570286602
"11103",39,"isosorbide mononitrate",0.162361229369436
"11104",39,"timolol",0.159444839316353
"11105",39,"amitriptyline",0.15656257193576
"11106",39,"diphenhydramine",0.146233186914271
"11107",39,"nifedipine",0.13859412804499
"11108",39,"metaxalone",0.138040992750939
"11109",39,"montelukast",0.128324517196175
"11110",39,"benzonatate",0.122604443682257
"11111",39,"zonisamide",0.119962249578166
"11112",39,"clindamycin",0.118021818970116
"11113",39,"lovastatin",0.11569826259379
"11114",39,"methylphenidate",0.115106228563431
"11115",39,"terbinafine",0.114715855438675
"11116",39,"dabigatran",0.113306433899445
"11117",39,"primidone",0.110908109334818
"11118",39,"levofloxacin",0.109418334782957
"11119",39,"meloxicam",0.108260711364448
"11120",39,"buspirone",0.107600299905878
"11121",39,"alendronate",0.104544170307229
"11122",39,"ticagrelor",0.102491784548869
"11123",39,"glipizide",0.100656600535425
"11124",39,"fexofenadine",0.0973609838085459
"11125",39,"esomeprazole",0.0961911028367068
"11126",39,"canagliflozin",0.0950197372266487
"11127",39,"paroxetine",0.094596124043246
"11128",39,"oxycodone",0.0925907178498361
"11129",39,"cyclosporine",0.0897967979822666
"11130",39,"erythromycin",0.0853962994715804
"11131",39,"azelastine",0.0829038317215618
"11132",39,"nitrofurantoin",0.079002842727129
"11133",39,"lisdexamfetamine",0.0771590326489245
"11134",39,"cefdinir",0.0751760489674627
"11135",39,"rivaroxaban",0.074687941764926
"11136",39,"prednisone",0.074318762718172
"11137",39,"sulindac",0.0741380999045203
"11138",39,"sotalol",0.0737513921627809
"11139",39,"chlorthalidone",0.0702850209278121
"11140",39,"telmisartan",0.0687915284247086
"11141",39,"cyclobenzaprine",0.0681734215473492
"11142",39,"pioglitazone",0.0679191668827985
"11143",39,"etodolac",0.0669248692989755
"11144",39,"baclofen",0.0647517711267472
"11145",39,"benazepril",0.0646518819597036
"11146",39,"minocycline",0.0591399695363154
"11147",39,"mirtazapine",0.059121043966194
"11148",39,"desvenlafaxine",0.058786830410921
"11149",39,"empagliflozin",0.0576787569736633
"11150",39,"apixaban",0.0565863629172271
"11151",39,"nortriptyline",0.055433531567127
"11152",39,"morphine",0.0542464419867606
"11153",39,"mirabegron",0.0533978395682662
"11154",39,"olmesartan",0.0531437054391559
"11155",39,"raloxifene",0.0525539707403521
"11156",39,"olopatadine",0.0496125129762214
"11157",39,"brimonidine",0.0492004555794958
"11158",39,"modafinil",0.0486125389567282
"11159",39,"sumatriptan",0.0482673593892184
"11160",39,"dicyclomine",0.047830698993556
"11161",39,"torsemide",0.0464780908734226
"11162",39,"loratadine",0.0440918290706013
"11163",39,"cromolyn",0.0439310177586747
"11164",39,"cetirizine",0.0436005412430941
"11165",39,"ziprasidone",0.0417585695642679
"11166",39,"dexlansoprazole",0.0397799005060708
"11167",39,"meclizine",0.0396099612241444
"11168",39,"ampicillin",0.0389551575839675
"11169",39,"sildenafil",0.0370730337483352
"11170",39,"cefuroxime",0.0359303862258882
"11171",39,"ezetimibe",0.033183633017429
"11172",39,"oxybutynin",0.0326178890148846
"11173",39,"doxepin",0.0325499276490379
"11174",39,"clarithromycin",0.0323975413282822
"11175",39,"lansoprazole",0.0314091685411114
"11176",39,"codeine",0.0312387527714508
"11177",39,"warfarin",0.0300034361760996
"11178",39,"fluconazole",0.0296473252094509
"11179",39,"zolpidem",0.0277798817992853
"11180",39,"lurasidone",0.0275205860749217
"11181",39,"memantine",0.0268819242125514
"11182",39,"donepezil",0.0253305832146481
"11183",39,"quinapril",0.0233809818827458
"11184",39,"ofloxacin",0.02308296113544
"11185",39,"finasteride",0.0217780546410311
"11186",39,"glimepiride",0.0209142948776791
"11187",39,"promethazine",0.0197262988320926
"11188",39,"tizanidine",0.0197062888682901
"11189",39,"aripiprazole",0.0185926865040603
"11190",39,"oseltamivir",0.0184562908385471
"11191",39,"isosorbide dinitrate",0.018114888676521
"11192",39,"phentermine",0.0176252532645294
"11193",39,"pseudoephedrine",0.0162763750510243
"11194",39,"diazepam",0.0157911633623326
"11195",39,"temazepam",0.0157280525750023
"11196",39,"dexmethylphenidate",0.0142450035800545
"11197",39,"olanzapine",0.0135179181664321
"11198",39,"isotretinoin",0.0130955266238639
"11199",39,"ramipril",0.0116243988283684
"11200",39,"nadolol",0.0115248383141383
"11201",39,"levothyroxine",0.011285562592264
"11202",39,"moxifloxacin",0.0109591798658781
"11203",39,"ipratropium",0.0108392594994999
"11204",39,"tamoxifen",0.010787270550244
"11205",39,"hydrocortisone",0.0106952152898726
"11206",39,"naltrexone",0.0105375102685281
"11207",39,"ketorolac",0.0102689865560947
"11208",39,"flurbiprofen",0.010009996189298
"11209",39,"nebivolol",0.00982359875985987
"11210",39,"dapagliflozin",0.00962256719794992
"11211",39,"ondansetron",0.00939137881664653
"11212",39,"alogliptin",0.00870466828826693
"11213",39,"metoclopramide",0.00869068990831614
"11214",39,"liraglutide",0.00835486838530509
"11215",39,"loteprednol",0.00833524214537676
"11216",39,"tadalafil",0.0081274321702064
"11217",39,"vortioxetine",0.00811628149487361
"11218",39,"indomethacin",0.00808964699785513
"11219",39,"atomoxetine",0.00779266549621255
"11220",39,"senna",0.00764407377495191
"11221",39,"methimazole",0.0074375584113488
"11222",39,"tamsulosin",0.0062961672833874
"11223",39,"leflunomide",0.00612464443252918
"11224",39,"methotrexate",0.00598578542184442
"11225",39,"levocetirizine",0.00595519075393985
"11226",39,"alprazolam",0.00587380620881306
"11227",39,"clonazepam",0.00561908551241948
"11228",39,"bisoprolol",0.00558412047954709
"11229",39,"terazosin",0.00556767121031756
"11230",39,"glyburide",0.00523937880816642
"11231",39,"ibandronate",0.00516954930933398
"11232",39,"enalapril",0.0049883827766476
"11233",39,"tobramycin",0.00465532811282222
"11234",39,"risperidone",0.00434772445373994
"11235",39,"doxazosin",0.00432251624530328
"11236",39,"alfuzosin",0.00428173888722766
"11237",39,"ropinirole",0.00412843687829456
"11238",39,"triamterene",0.00401952160121713
"11239",39,"solifenacin",0.00396529416119827
"11240",39,"clavulanate",0.0038914855875172
"11241",39,"rizatriptan",0.00357410840030707
"11242",39,"medroxyprogesterone",0.00355030969122004
"11243",39,"prazosin",0.003514019225547
"11244",39,"hydromorphone",0.00339178693713482
"11245",39,"lorazepam",0.00335983970754708
"11246",39,"tolterodine",0.00330303201349633
